,system_id,period,phase,theta,inclination,dincl,beta,dopulse,norm,alive,dead,ratio
4720679,696,10.0,0.0,21.003292267416693,77.42,44.0,0.2,0,1.0,13.335747750000005,36.611628236,0.2669959629858823
3931907,950,10.0,0.0,40.50325772268196,41.68,23.0,0.2,0,1.0,25.21102672000001,24.717993885999988,0.5049373373242251
2226463,948,10.0,0.0,43.42721184299677,53.62,41.0,0.2,0,1.0,20.89166142,29.061041986000003,0.4182288443970507
4261227,948,10.0,0.0,43.42721184299677,79.97,43.0,0.2,0,1.0,8.503857960000001,41.408079956,0.170377234687054
642018,950,10.0,0.0,40.50325772268196,46.22,9.0,0.2,0,1.0,17.493247289999992,32.446682136000014,0.3502857831611705
3214345,948,10.0,0.0,43.42721184299677,79.53,41.0,0.2,0,1.0,7.410356170000003,42.492168506,0.14849661852006302
2281316,899,10.0,0.0,44.37160371546218,22.09,45.0,0.2,0,1.0,33.64205932,16.269567656,0.6740325122275974
3478134,899,10.0,0.0,44.37160371546218,29.25,30.0,0.2,0,1.0,34.10100494,15.830732955999999,0.6829524942838372
2370040,870,10.0,0.0,42.34701669711429,78.18,37.0,0.2,0,1.0,4.816441599999994,45.120741046000006,0.09645000668426364
4964592,164,10.0,0.0,29.619921050056337,16.0,42.0,0.2,0,1.0,40.865718787000006,9.052110841999989,0.8186597672759971
4475674,899,10.0,0.0,44.37160371546218,44.81,9.0,0.2,0,1.0,26.26272966999999,23.681858206000012,0.5258373486873857
1352175,948,10.0,0.0,43.42721184299677,26.99,22.0,0.2,0,1.0,37.9606101,11.948419485999999,0.7605960367269562
2531543,870,10.0,0.0,42.34701669711429,58.97,18.0,0.2,0,1.0,7.405065190000002,42.502750466,0.1483748605837802
4336802,899,10.0,0.0,44.37160371546218,17.6,29.0,0.2,0,1.0,45.610176143000004,4.331550729999997,0.9132679023892192
2580970,363,10.0,0.0,23.98039392259007,28.8,42.0,0.2,0,1.0,35.01506398,14.888465896,0.7016550546024545
4982243,867,10.0,0.0,28.73941890393202,41.0,35.0,0.2,0,1.0,27.57821736000001,22.352690575999993,0.5523275762449378
1400314,950,10.0,0.0,40.50325772268196,37.56,23.0,0.2,0,1.0,28.07425175,21.863605306000007,0.5621837500659611
1920370,950,10.0,0.0,40.50325772268196,34.79,43.0,0.2,0,1.0,27.59065446000001,22.33746040599999,0.552607574590978
62332,948,10.0,0.0,43.42721184299677,59.58,17.0,0.2,0,1.0,3.4121441599999995,46.498140056000004,0.06836555258297149
5352475,914,10.0,0.0,34.2312934930983,23.0,35.0,0.2,0,1.0,35.551420789999966,14.353816156000017,0.7123785591573971
1218484,303,10.0,0.0,14.095286960013842,65.3,14.0,0.2,0,1.0,15.64816776000001,34.300702176,0.31328371953259737
4110880,899,10.0,0.0,44.37160371546218,34.56,42.0,0.2,0,1.0,29.20740823,20.735228676,0.5848191052661675
5138797,899,10.0,0.0,44.37160371546217,65.0,22.0,0.2,0,1.0,7.701655319999998,42.241935976,0.15420707882928766
2869043,899,10.0,0.0,44.37160371546218,44.27,12.0,0.2,0,1.0,26.64322328,23.260292696000004,0.5338947118037428
268417,914,10.0,0.0,34.2312934930983,67.11,28.0,0.2,0,1.0,10.12625486,39.800157686,0.2028236026506033
1268616,948,10.0,0.0,43.42721184299677,54.29,24.0,0.2,0,1.0,17.186859830000003,32.723414616,0.3443551457244576
3821904,899,10.0,0.0,44.37160371546218,63.15,31.0,0.2,0,1.0,15.399017420000002,34.517704595999994,0.30849416384080863
1785718,870,10.0,0.0,42.34701669711429,12.54,39.0,0.2,0,1.0,39.16325970999999,10.742245386000002,0.7847482884836886
2478499,948,10.0,0.0,43.42721184299677,25.97,41.0,0.2,0,1.0,31.837534730000005,18.082630655999992,0.6377690154634138
2438935,179,10.0,0.0,26.408239126718197,74.01,24.0,0.2,0,1.0,6.191457330000018,43.720862526000005,0.12404667520689758
2048799,870,10.0,0.0,42.34701669711429,70.0,41.0,0.2,0,1.0,13.506531940000004,36.422646276,0.27051380420420745
1612326,948,10.0,0.0,43.42721184299677,52.35,38.0,0.2,0,1.0,21.018050920000007,28.912963066,0.4209418003386271
1452400,605,10.0,0.0,32.73170446904399,51.45,37.0,0.2,0,1.0,22.37262625,27.542028186,0.4482175926648141
3099418,442,10.0,0.0,22.349468348837988,88.07,43.0,0.2,0,1.0,25.339772706000012,24.59595435,0.5074477573458164
3406835,899,10.0,0.0,44.37160371546218,39.25,27.0,0.2,0,1.0,28.73033941000001,21.202472296,0.575379964163879
5154371,278,10.0,0.0,34.49645655757421,84.0,45.0,0.2,0,1.0,13.317883170000007,36.632416478,0.26662268822912355
1014608,948,10.0,0.0,43.42721184299677,27.93,23.0,0.2,0,1.0,36.44393351,13.503587736000002,0.7296444868706788
3238670,948,10.0,0.0,43.42721184299677,30.36,21.0,0.2,0,1.0,35.2132412,14.722844366000006,0.7051662300093392
5312898,661,10.0,0.0,18.792690057830672,73.0,28.0,0.2,0,1.0,5.193934019999994,44.709696936,0.10407928081584852
1358880,948,10.0,0.0,43.42721184299677,39.76,24.0,0.2,0,1.0,27.12160431000001,22.789421156,0.5433990597623679
5420186,906,10.0,0.0,17.051747934134937,83.0,28.0,0.2,0,1.0,5.318295010000001,44.625267696,0.10648609594207192
4980195,696,10.0,0.0,21.003292267416693,65.0,42.0,0.2,0,1.0,18.295319579999987,31.614947036000004,0.3665642526168146
3979164,899,10.0,0.0,44.37160371546218,41.82,37.0,0.2,0,1.0,26.59056232,23.315863796,0.5328083854009947
5214742,696,10.0,0.0,21.003292267416693,34.0,45.0,0.2,0,1.0,30.01690537000001,19.901720025999992,0.6013167456411025
5036682,691,10.0,0.0,42.78659232788753,50.0,18.0,0.2,0,1.0,24.068603100000004,25.852806226,0.4821298802448797
1819381,809,10.0,0.0,28.53919143719163,73.66,30.0,0.2,0,1.0,7.1883468499999985,42.746023386,0.14395589282545088
3431903,950,10.0,0.0,40.50325772268196,38.93,37.0,0.2,0,1.0,26.185145649999995,23.762403146000015,0.5242528668813674
2822704,870,10.0,0.0,42.34701669711429,77.19,37.0,0.2,0,1.0,6.1292882200000145,43.79392736599999,0.1227743074650595
3512175,948,10.0,0.0,43.42721184299677,34.16,33.0,0.2,0,1.0,29.321907360000004,20.610405066,0.5872331148983988
5110744,618,10.0,0.0,8.56609656483251,44.0,40.0,0.2,0,1.0,32.46516609000001,17.450502535999995,0.6504003048271221
2656662,870,10.0,0.0,42.34701669711429,58.69,45.0,0.2,0,1.0,19.298661029999995,30.631239616000013,0.3865151097901505
2936278,870,10.0,0.0,42.34701669711429,34.34,37.0,0.2,0,1.0,28.742776280000008,21.187387546,0.5756595628278883
1716432,870,10.0,0.0,42.34701669711429,56.31,42.0,0.2,0,1.0,19.833991630000007,30.101321335999998,0.3971936982452596
1723036,950,10.0,0.0,40.50325772268196,31.76,38.0,0.2,0,1.0,29.20740823,20.735228676,0.5848191052661675
5041503,464,10.0,0.0,26.4655685066928,39.0,45.0,0.2,0,1.0,28.217657290000005,21.701175396,0.5652707760114309
1523955,899,10.0,0.0,44.37160371546218,21.09,29.0,0.2,0,1.0,40.86685026200001,9.049847891999988,0.8187009913179766
5018967,278,10.0,0.0,34.49645655757421,77.0,29.0,0.2,0,1.0,7.49927387,42.454866496,0.15012316927195465
2348539,899,10.0,0.0,44.37160371546218,38.08,22.0,0.2,0,1.0,30.449318670000004,19.487251775999987,0.6097599093819838
524865,870,10.0,0.0,42.34701669711429,21.51,29.0,0.2,0,1.0,38.22067766,11.72382498600001,0.7652629545818702
1662013,950,10.0,0.0,40.50325772268196,18.99,34.0,0.2,0,1.0,36.60764656999999,13.314642716000009,0.7332926252696127
2539949,917,10.0,0.0,41.937580446432364,52.77,14.0,0.2,0,1.0,19.32735421,30.598730786000004,0.3871193627849745
4708700,950,10.0,0.0,40.50325772268196,53.06,36.0,0.2,0,1.0,19.846429680000007,30.085133205999995,0.3974726311954602
1799025,948,10.0,0.0,43.42721184299677,57.79,22.0,0.2,0,1.0,13.268999690000005,36.687509156,0.26561102840280737
690651,950,10.0,0.0,40.50325772268196,52.11,16.0,0.2,0,1.0,14.21853278999999,35.700885956,0.2848296944791512
1636398,950,10.0,0.0,40.50325772268196,54.39,30.0,0.2,0,1.0,18.07207528,31.865881746,0.3618905609332566
3152191,278,10.0,0.0,34.49645655757421,63.14,23.0,0.2,0,1.0,16.473929960000007,33.452628725999986,0.3299632579046449
2475538,948,10.0,0.0,43.42721184299677,79.47,45.0,0.2,0,1.0,9.986982439999991,39.954346766000015,0.1999743018213489
2901541,184,10.0,0.0,12.60519977118926,45.82,18.0,0.2,0,1.0,38.99926006,10.932086025999999,0.7810576545008228
1725996,899,10.0,0.0,44.37160371546218,32.28,38.0,0.2,0,1.0,30.70738796000001,19.209825635999987,0.6151663073289146
4773648,870,10.0,0.0,42.34701669711429,37.2,12.0,0.2,0,1.0,32.89977701,17.032801745999993,0.6588839957729341
1794235,870,10.0,0.0,42.34701669711429,36.04,23.0,0.2,0,1.0,29.87756149000001,20.061031575999987,0.5982860079881132
1816583,914,10.0,0.0,34.2312934930983,82.41,38.0,0.2,0,1.0,1.3868106699999905,48.555758776000005,0.02776810815669924
4594806,950,10.0,0.0,40.50325772268196,53.08,16.0,0.2,0,1.0,12.889939460000017,37.04110789599999,0.2581547983181067
5051409,870,10.0,0.0,42.34701669711429,16.0,35.0,0.2,0,1.0,39.01444746999999,10.915523305999999,0.7813833427828322
1326108,899,10.0,0.0,44.37160371546218,35.19,27.0,0.2,0,1.0,31.23978224000001,18.677962575999988,0.6258251921266045
5374795,515,10.0,0.0,42.95120055927001,53.0,33.0,0.2,0,1.0,24.75085965,25.15642380599999,0.4959368239672116
1306352,870,10.0,0.0,42.34701669711429,41.67,2.0,0.2,0,1.0,35.75225925999999,14.199078906000011,0.7157417713452812
332569,278,10.0,0.0,34.49645655757421,29.68,30.0,0.2,0,1.0,37.71706738,12.214664426000006,0.7553727062089955
5302419,809,10.0,0.0,28.53919143719163,27.0,36.0,0.2,0,1.0,34.197936199999994,15.723940815999999,0.6850290542769362
4923075,179,10.0,0.0,26.408239126718197,65.9,32.0,0.2,0,1.0,17.762128469999983,32.14557915600001,0.35589950560555506
3260725,950,10.0,0.0,40.50325772268196,13.01,37.0,0.2,0,1.0,39.07648497,10.839826206,0.7828399985772218
877818,948,10.0,0.0,43.42721184299677,55.77,25.0,0.2,0,1.0,16.473929960000007,33.452628725999986,0.3299632579046449
3276593,870,10.0,0.0,42.34701669711429,46.05,16.0,0.2,0,1.0,21.870869459999994,28.037104756000012,0.4382239472462581
4783305,696,10.0,0.0,21.003292267416693,65.7,25.0,0.2,0,1.0,12.390991269999995,37.528927506,0.2482173764264459
1436719,870,10.0,0.0,42.34701669711429,35.41,12.0,0.2,0,1.0,35.770022859999976,14.177764306000011,0.7161482998459845
2968495,948,10.0,0.0,43.42721184299677,13.95,39.0,0.2,0,1.0,38.35962691,11.568836966000008,0.7682917504786082
1441026,899,10.0,0.0,44.37160371546218,40.9,37.0,0.2,0,1.0,26.964803950000004,22.963348556,0.540072135590428
4540717,605,10.0,0.0,32.73170446904399,40.57,38.0,0.2,0,1.0,27.10061609000001,22.821813176,0.5428545142625312
5353831,899,10.0,0.0,44.37160371546217,41.0,14.0,0.2,0,1.0,30.21830159000001,19.685477715999987,0.6055313246860008
5266581,179,10.0,0.0,26.408239126718197,54.0,30.0,0.2,0,1.0,23.906379890000004,26.037698036,0.4786629543030319
5029765,278,10.0,0.0,34.49645655757421,57.0,13.0,0.2,0,1.0,18.16758872,31.762432305999994,0.3638610268267185
2177043,809,10.0,0.0,28.53919143719163,40.85,38.0,0.2,0,1.0,27.46473095000001,22.474577185999998,0.5499621836010453
5033499,661,10.0,0.0,18.792690057830672,63.0,17.0,0.2,0,1.0,3.8971362200000144,46.029197836,0.07805772832487122
1604209,950,10.0,0.0,40.50325772268196,46.6,10.0,0.2,0,1.0,17.559479939999992,32.368328756000004,0.35169738866201794
268220,870,10.0,0.0,42.34701669711429,41.16,32.0,0.2,0,1.0,25.86580438000001,24.052351235999993,0.5181642643004499
5352158,691,10.0,0.0,42.78659232788753,31.0,19.0,0.2,0,1.0,44.74544950599999,5.155580704000002,0.8966838824308112
2987266,454,10.0,0.0,37.54629548970925,37.36,38.0,0.2,0,1.0,30.432012820000004,19.51186610599999,0.6093241749422386
