,alive,dead,percent,b,z,tage,Lx,dincl,inclination
176-30.0-0.txt,5.416373887999967,43.99621451900002,0.10961526328850771,0.3129873788574253,0.002,50.0,1.857135730834382e+39,30.0,0
176-35.0-11.11.txt,5.0882046369999845,44.87162801000001,0.10184591035265453,0.3129873788574253,0.002,50.0,1.857135730834382e+39,35.0,11.11
176-35.0-0.txt,4.551368578999994,44.865120818,0.09210222406604832,0.3129873788574253,0.002,50.0,1.857135730834382e+39,35.0,0
176-40.0-74.63.txt,0.0,49.9689445,0.0,0.3129873788574253,0.002,50.0,1.857135730834382e+39,40.0,74.63
176-40.0-0.txt,4.187363888999986,45.232238540000004,0.08473082912829732,0.3129873788574253,0.002,50.0,1.857135730834382e+39,40.0,0
176-45.0-0.txt,3.804416141999985,45.129794891000024,0.07774552938912986,0.3129873788574253,0.002,50.0,1.857135730834382e+39,45.0,0
176-45.0-67.16.txt,0.0,49.9689445,0.0,0.3129873788574253,0.002,50.0,1.857135730834382e+39,45.0,67.16
177-5.0-80.41.txt,0.0,49.9689445,0.0,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,5.0,80.41
177-5.0-0.txt,49.9689445,0.0,1.0,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,5.0,0
177-10.0-0.txt,49.9689445,0.0,1.0,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,10.0,0
177-10.0-28.84.txt,32.30639801199999,17.61457400500001,0.6471508207211676,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,10.0,28.84
177-15.0-19.04.txt,45.91781547599995,4.902496565000046,0.9035327338989008,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,15.0,19.04
177-15.0-0.txt,49.9689445,0.0,1.0,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,15.0,0
177-20.0-69.02.txt,0.0,49.9689445,0.0,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,20.0,69.02
177-20.0-0.txt,49.9689445,0.0,1.0,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,20.0,0
177-25.0-85.97.txt,0.0,49.9689445,0.0,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,25.0,85.97
177-25.0-0.txt,49.9689445,0.0,1.0,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,25.0,0
177-30.0-78.01.txt,0.0,49.9689445,0.0,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,30.0,78.01
177-30.0-0.txt,49.9689445,0.0,1.0,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,30.0,0
177-35.0-0.txt,40.34129171999996,9.978366309000045,0.8017004347833732,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,35.0,0
177-35.0-56.97.txt,13.116496028000016,36.810919208999984,0.2627112973050465,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,35.0,56.97
177-40.0-0.txt,31.645066780999954,18.568843170000047,0.6302051923835448,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,40.0,0
177-40.0-53.34.txt,16.447283069000008,33.5074691,0.32924361256678514,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,40.0,53.34
177-45.0-0.txt,26.662343877999934,23.261933164000066,0.534055683081191,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,45.0,0
177-45.0-76.14.txt,5.081527894000001,44.866872435,0.10173554829642202,0.0047760357811807794,0.002,50.0,1.900109509328148e+41,45.0,76.14
178-5.0-0.txt,49.9689445,0.0,1.0,0.34506858519031136,0.002,50.0,1.662419598844425e+39,5.0,0
178-5.0-51.87.txt,0.0,49.9689445,0.0,0.34506858519031136,0.002,50.0,1.662419598844425e+39,5.0,51.87
178-10.0-2.41.txt,17.813395638999967,32.138724186000026,0.35660940319262957,0.34506858519031136,0.002,50.0,1.662419598844425e+39,10.0,2.41
178-10.0-0.txt,17.126444573999972,32.783913793000025,0.3431440914141728,0.34506858519031136,0.002,50.0,1.662419598844425e+39,10.0,0
178-15.0-75.16.txt,0.0,49.9689445,0.0,0.34506858519031136,0.002,50.0,1.662419598844425e+39,15.0,75.16
178-15.0-0.txt,11.056156047999973,38.88395818000003,0.221388281122535,0.34506858519031136,0.002,50.0,1.662419598844425e+39,15.0,0
178-20.0-0.txt,8.05057252800002,41.90361879699998,0.16115910025693966,0.34506858519031136,0.002,50.0,1.662419598844425e+39,20.0,0
178-20.0-79.86.txt,0.0,49.9689445,0.0,0.34506858519031136,0.002,50.0,1.662419598844425e+39,20.0,79.86
178-25.0-0.txt,6.573682517999978,43.326816850000014,0.13173580627963666,0.34506858519031136,0.002,50.0,1.662419598844425e+39,25.0,0
178-25.0-44.46.txt,0.0,49.9689445,0.0,0.34506858519031136,0.002,50.0,1.662419598844425e+39,25.0,44.46
178-30.0-0.txt,5.118777436999971,44.29464118800002,0.10359083786221181,0.34506858519031136,0.002,50.0,1.662419598844425e+39,30.0,0
178-30.0-41.87.txt,0.0,49.9689445,0.0,0.34506858519031136,0.002,50.0,1.662419598844425e+39,30.0,41.87
178-35.0-0.txt,4.43666736899999,44.98066682,0.08977957718301133,0.34506858519031136,0.002,50.0,1.662419598844425e+39,35.0,0
178-35.0-19.9.txt,5.602766838999997,44.33817803300001,0.11218784212753763,0.34506858519031136,0.002,50.0,1.662419598844425e+39,35.0,19.9
178-40.0-71.31.txt,0.0,49.9689445,0.0,0.34506858519031136,0.002,50.0,1.662419598844425e+39,40.0,71.31
178-40.0-0.txt,3.9978068289999893,44.93468389500002,0.08170045648298008,0.34506858519031136,0.002,50.0,1.662419598844425e+39,40.0,0
178-45.0-50.02.txt,0.7095134309999814,48.24471289900002,0.014493405047751295,0.34506858519031136,0.002,50.0,1.662419598844425e+39,45.0,50.02
178-45.0-0.txt,3.670384115999994,45.264403205000015,0.07500562109166203,0.34506858519031136,0.002,50.0,1.662419598844425e+39,45.0,0
179-5.0-0.txt,49.9689445,0.0,1.0,0.0439596959272978,0.002,50.0,1.863297490774844e+41,5.0,0
179-5.0-19.91.txt,49.9689445,0.0,1.0,0.0439596959272978,0.002,50.0,1.863297490774844e+41,5.0,19.91
179-10.0-67.52.txt,0.0,49.9689445,0.0,0.0439596959272978,0.002,50.0,1.863297490774844e+41,10.0,67.52
179-10.0-0.txt,49.9689445,0.0,1.0,0.0439596959272978,0.002,50.0,1.863297490774844e+41,10.0,0
179-15.0-0.txt,49.9689445,0.0,1.0,0.0439596959272978,0.002,50.0,1.863297490774844e+41,15.0,0
179-15.0-75.37.txt,0.0,49.9689445,0.0,0.0439596959272978,0.002,50.0,1.863297490774844e+41,15.0,75.37
179-20.0-0.txt,49.9689445,0.0,1.0,0.0439596959272978,0.002,50.0,1.863297490774844e+41,20.0,0
179-20.0-4.39.txt,49.9689445,0.0,1.0,0.0439596959272978,0.002,50.0,1.863297490774844e+41,20.0,4.39
179-25.0-0.txt,49.9689445,0.0,1.0,0.0439596959272978,0.002,50.0,1.863297490774844e+41,25.0,0
179-25.0-33.56.txt,32.088002512,17.83628437299999,0.6427333170709947,0.0439596959272978,0.002,50.0,1.863297490774844e+41,25.0,33.56
179-30.0-8.97.txt,49.9689445,0.0,1.0,0.0439596959272978,0.002,50.0,1.863297490774844e+41,30.0,8.97
179-30.0-0.txt,49.9689445,0.0,1.0,0.0439596959272978,0.002,50.0,1.863297490774844e+41,30.0,0
179-35.0-1.75.txt,49.9689445,0.0,1.0,0.0439596959272978,0.002,50.0,1.863297490774844e+41,35.0,1.75
179-35.0-0.txt,49.9689445,0.0,1.0,0.0439596959272978,0.002,50.0,1.863297490774844e+41,35.0,0
179-40.0-0.txt,49.9689445,0.0,1.0,0.0439596959272978,0.002,50.0,1.863297490774844e+41,40.0,0
179-40.0-80.14.txt,7.329625208999992,42.59531562600001,0.1468128972495755,0.0439596959272978,0.002,50.0,1.863297490774844e+41,40.0,80.14
179-45.0-17.16.txt,35.36514143499998,14.588769762000018,0.7079554050439166,0.0439596959272978,0.002,50.0,1.863297490774844e+41,45.0,17.16
179-45.0-0.txt,44.45746127599994,5.450546048000054,0.8907881452245645,0.0439596959272978,0.002,50.0,1.863297490774844e+41,45.0,0
180-5.0-0.txt,49.9689445,0.0,1.0,0.028168864097168275,0.002,50.0,2.730247834624192e+40,5.0,0
180-5.0-55.26.txt,0.0,49.9689445,0.0,0.028168864097168275,0.002,50.0,2.730247834624192e+40,5.0,55.26
180-10.0-0.txt,49.9689445,0.0,1.0,0.028168864097168275,0.002,50.0,2.730247834624192e+40,10.0,0
180-10.0-15.19.txt,39.88957747399999,10.017422573000005,0.7992782061921959,0.028168864097168275,0.002,50.0,2.730247834624192e+40,10.0,15.19
180-15.0-64.51.txt,0.0,49.9689445,0.0,0.028168864097168275,0.002,50.0,2.730247834624192e+40,15.0,64.51
180-15.0-0.txt,49.9689445,0.0,1.0,0.028168864097168275,0.002,50.0,2.730247834624192e+40,15.0,0
180-20.0-0.txt,49.9689445,0.0,1.0,0.028168864097168275,0.002,50.0,2.730247834624192e+40,20.0,0
180-20.0-38.83.txt,10.846295716000048,39.105208886999954,0.21713651675166232,0.028168864097168275,0.002,50.0,2.730247834624192e+40,20.0,38.83
180-25.0-88.37.txt,0.0,49.9689445,0.0,0.028168864097168275,0.002,50.0,2.730247834624192e+40,25.0,88.37
180-25.0-0.txt,38.38405800399995,11.925626976000059,0.7629556420251697,0.028168864097168275,0.002,50.0,2.730247834624192e+40,25.0,0
180-30.0-31.64.txt,20.67596441899999,29.24015428400001,0.41421418484120537,0.028168864097168275,0.002,50.0,2.730247834624192e+40,30.0,31.64
180-30.0-0.txt,28.225487955999924,21.69007718900008,0.5654646576475203,0.028168864097168275,0.002,50.0,2.730247834624192e+40,30.0,0
180-35.0-68.22.txt,0.0,49.9689445,0.0,0.028168864097168275,0.002,50.0,2.730247834624192e+40,35.0,68.22
180-35.0-0.txt,23.287468278999953,26.653683844000053,0.4662981787373522,0.028168864097168275,0.002,50.0,2.730247834624192e+40,35.0,0
180-40.0-78.43.txt,0.0,49.9689445,0.0,0.028168864097168275,0.002,50.0,2.730247834624192e+40,40.0,78.43
180-40.0-0.txt,19.584204710999973,30.373784264000022,0.39201347197542946,0.028168864097168275,0.002,50.0,2.730247834624192e+40,40.0,0
180-45.0-72.27.txt,0.0,49.9689445,0.0,0.028168864097168275,0.002,50.0,2.730247834624192e+40,45.0,72.27
180-45.0-0.txt,17.415149218999975,32.49316442600002,0.3489428503410211,0.028168864097168275,0.002,50.0,2.730247834624192e+40,45.0,0
181-5.0-18.74.txt,49.9689445,0.0,1.0,0.477603578118078,0.002,50.0,1.1480144854121733e+39,5.0,18.74
181-5.0-0.txt,35.15745546999999,15.134515158000006,0.6990669689611668,0.477603578118078,0.002,50.0,1.1480144854121733e+39,5.0,0
181-10.0-0.txt,14.565646605999996,35.356423508,0.2917676805616931,0.477603578118078,0.002,50.0,1.1480144854121733e+39,10.0,0
181-10.0-64.76.txt,0.0,49.9689445,0.0,0.477603578118078,0.002,50.0,1.1480144854121733e+39,10.0,64.76
181-15.0-0.txt,9.503528843999982,40.443752947000014,0.1902711920093402,0.477603578118078,0.002,50.0,1.1480144854121733e+39,15.0,0
181-15.0-8.44.txt,12.222721735999938,37.69156907100007,0.24487419411127478,0.477603578118078,0.002,50.0,1.1480144854121733e+39,15.0,8.44
181-20.0-0.txt,7.180542093999989,42.77891898200001,0.14372737294096727,0.477603578118078,0.002,50.0,1.1480144854121733e+39,20.0,0
181-20.0-21.49.txt,8.83023320600004,41.08060531899996,0.17692015335661085,0.477603578118078,0.002,50.0,1.1480144854121733e+39,20.0,21.49
181-25.0-0.txt,5.478282556999968,43.93402980600003,0.11086877531159851,0.477603578118078,0.002,50.0,1.1480144854121733e+39,25.0,0
181-25.0-24.51.txt,10.171978985000028,39.785914192999975,0.20361104798309368,0.477603578118078,0.002,50.0,1.1480144854121733e+39,25.0,24.51
181-30.0-60.47.txt,0.0,49.9689445,0.0,0.477603578118078,0.002,50.0,1.1480144854121733e+39,30.0,60.47
181-30.0-0.txt,4.4665161909999895,44.950536053,0.09038410807966181,0.477603578118078,0.002,50.0,1.1480144854121733e+39,30.0,0
181-35.0-84.51.txt,0.0,49.9689445,0.0,0.477603578118078,0.002,50.0,1.1480144854121733e+39,35.0,84.51
181-35.0-0.txt,3.9922099999999894,44.94056654300002,0.08158560135028937,0.477603578118078,0.002,50.0,1.1480144854121733e+39,35.0,0
181-40.0-0.txt,3.6470426399999942,45.28803337600001,0.07452818993900291,0.477603578118078,0.002,50.0,1.1480144854121733e+39,40.0,0
181-40.0-44.36.txt,0.9439960649999866,48.00778239100001,0.019284203654592276,0.477603578118078,0.002,50.0,1.1480144854121733e+39,40.0,44.36
181-45.0-0.txt,3.4073864649999948,45.529720415000014,0.06962786895750372,0.477603578118078,0.002,50.0,1.1480144854121733e+39,45.0,0
181-45.0-78.81.txt,0.0,49.9689445,0.0,0.477603578118078,0.002,50.0,1.1480144854121733e+39,45.0,78.81
182-5.0-0.txt,41.19522173299997,9.128940887000033,0.8185972619965269,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,5.0,0
182-5.0-55.86.txt,0.0,49.9689445,0.0,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,5.0,55.86
182-10.0-0.txt,15.941599753999974,33.97355905200002,0.31937391636794177,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,10.0,0
182-10.0-89.75.txt,0.0,49.9689445,0.0,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,10.0,89.75
182-15.0-0.txt,10.226254250999979,39.716794567000015,0.20475830957509208,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,15.0,0
182-15.0-50.84.txt,0.0,49.9689445,0.0,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,15.0,50.84
182-20.0-59.25.txt,0.0,49.9689445,0.0,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,20.0,59.25
182-20.0-0.txt,7.7518585470000065,42.20442497599999,0.15517284314056373,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,20.0,0
182-25.0-59.16.txt,0.0,49.9689445,0.0,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,25.0,59.16
182-25.0-0.txt,6.224585874999979,43.677814896000015,0.12473519868441481,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,25.0,0
182-30.0-0.txt,4.895468962999978,44.51934026900001,0.09906886293977181,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,30.0,0
182-30.0-37.31.txt,0.0,49.9689445,0.0,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,30.0,37.31
182-35.0-68.76.txt,0.0,49.9689445,0.0,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,35.0,68.76
182-35.0-0.txt,4.35362195399999,45.064843531,0.08809706880359218,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,35.0,0
182-40.0-0.txt,3.8520108369999866,45.08162532400002,0.0787190803545891,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,40.0,0
182-40.0-63.02.txt,0.0,49.9689445,0.0,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,40.0,63.02
182-45.0-17.9.txt,4.011073768999998,44.928226695,0.0819601778319362,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,45.0,17.9
182-45.0-0.txt,3.613215864999995,45.322728352000006,0.07383562170533924,0.3823474628147495,0.002,50.0,1.4794057239906243e+39,45.0,0
183-5.0-76.72.txt,0.0,49.9689445,0.0,0.34506858519031136,0.002,50.0,1.662419598844425e+39,5.0,76.72
183-5.0-0.txt,49.9689445,0.0,1.0,0.34506858519031136,0.002,50.0,1.662419598844425e+39,5.0,0
183-10.0-0.txt,17.126444573999972,32.783913793000025,0.3431440914141728,0.34506858519031136,0.002,50.0,1.662419598844425e+39,10.0,0
183-10.0-26.68.txt,0.0,49.9689445,0.0,0.34506858519031136,0.002,50.0,1.662419598844425e+39,10.0,26.68
183-15.0-0.txt,11.056156047999973,38.88395818000003,0.221388281122535,0.34506858519031136,0.002,50.0,1.662419598844425e+39,15.0,0
183-15.0-57.43.txt,0.0,49.9689445,0.0,0.34506858519031136,0.002,50.0,1.662419598844425e+39,15.0,57.43
183-20.0-85.49.txt,0.0,49.9689445,0.0,0.34506858519031136,0.002,50.0,1.662419598844425e+39,20.0,85.49
183-20.0-0.txt,8.05057252800002,41.90361879699998,0.16115910025693966,0.34506858519031136,0.002,50.0,1.662419598844425e+39,20.0,0
183-25.0-30.05.txt,0.6355239849999801,48.32054624400002,0.012981515510277134,0.34506858519031136,0.002,50.0,1.662419598844425e+39,25.0,30.05
183-25.0-0.txt,6.573682517999978,43.326816850000014,0.13173580627963666,0.34506858519031136,0.002,50.0,1.662419598844425e+39,25.0,0
183-30.0-25.55.txt,12.95049209600001,36.97875780199998,0.2593768607070295,0.34506858519031136,0.002,50.0,1.662419598844425e+39,30.0,25.55
183-30.0-0.txt,5.118777436999971,44.29464118800002,0.10359083786221181,0.34506858519031136,0.002,50.0,1.662419598844425e+39,30.0,0
183-35.0-0.txt,4.43666736899999,44.98066682,0.08977957718301133,0.34506858519031136,0.002,50.0,1.662419598844425e+39,35.0,0
183-35.0-73.59.txt,0.0,49.9689445,0.0,0.34506858519031136,0.002,50.0,1.662419598844425e+39,35.0,73.59
183-40.0-0.txt,3.9978068289999893,44.93468389500002,0.08170045648298008,0.34506858519031136,0.002,50.0,1.662419598844425e+39,40.0,0
183-40.0-35.73.txt,11.118399111000038,38.830191539999966,0.22259685340646224,0.34506858519031136,0.002,50.0,1.662419598844425e+39,40.0,35.73
183-45.0-2.51.txt,3.719401486999982,45.224504048000014,0.07599314861255242,0.34506858519031136,0.002,50.0,1.662419598844425e+39,45.0,2.51
183-45.0-0.txt,3.670384115999994,45.264403205000015,0.07500562109166203,0.34506858519031136,0.002,50.0,1.662419598844425e+39,45.0,0
184-5.0-0.txt,49.9689445,0.0,1.0,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,5.0,0
184-5.0-71.54.txt,0.0,49.9689445,0.0,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,5.0,71.54
184-10.0-54.07.txt,0.0,49.9689445,0.0,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,10.0,54.07
184-10.0-0.txt,49.9689445,0.0,1.0,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,10.0,0
184-15.0-33.63.txt,30.839113507999997,19.098828324000003,0.6175487490403226,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,15.0,33.63
184-15.0-0.txt,49.9689445,0.0,1.0,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,15.0,0
184-20.0-0.txt,49.9689445,0.0,1.0,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,20.0,0
184-20.0-14.21.txt,49.9689445,0.0,1.0,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,20.0,14.21
184-25.0-0.txt,49.9689445,0.0,1.0,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,25.0,0
184-25.0-63.76.txt,1.722597525999998,47.222511677,0.0351944771203905,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,25.0,63.76
184-30.0-34.07.txt,27.307438379999965,22.599928352000028,0.5471624765666262,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,30.0,34.07
184-30.0-0.txt,49.9689445,0.0,1.0,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,30.0,0
184-35.0-0.txt,49.9689445,0.0,1.0,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,35.0,0
184-35.0-76.53.txt,0.0,49.9689445,0.0,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,35.0,76.53
184-40.0-0.52.txt,43.13934988399993,7.202109557000076,0.8569348279336056,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,40.0,0.52
184-40.0-0.txt,42.84976373699999,7.481815042000012,0.8513494862767613,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,40.0,0
184-45.0-0.txt,33.63117509999994,16.654014189000055,0.6688087601045749,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,45.0,0
184-45.0-71.12.txt,12.350104336000014,37.58657614499999,0.24731528441701292,0.17322654467364007,0.002,50.0,1.9780916215934444e+40,45.0,71.12
185-5.0-11.22.txt,49.9689445,0.0,1.0,0.2561266469010217,0.002,50.0,1.380361927415804e+40,5.0,11.22
185-5.0-0.txt,49.9689445,0.0,1.0,0.2561266469010217,0.002,50.0,1.380361927415804e+40,5.0,0
185-10.0-0.txt,49.9689445,0.0,1.0,0.2561266469010217,0.002,50.0,1.380361927415804e+40,10.0,0
185-10.0-69.48.txt,0.0,49.9689445,0.0,0.2561266469010217,0.002,50.0,1.380361927415804e+40,10.0,69.48
185-15.0-43.46.txt,26.026772429999973,23.89707325700002,0.5213294783654309,0.2561266469010217,0.002,50.0,1.380361927415804e+40,15.0,43.46
185-15.0-0.txt,49.9689445,0.0,1.0,0.2561266469010217,0.002,50.0,1.380361927415804e+40,15.0,0
185-20.0-29.96.txt,37.771850431999965,12.157496924000036,0.7565059916101813,0.2561266469010217,0.002,50.0,1.380361927415804e+40,20.0,29.96
185-20.0-0.txt,49.9689445,0.0,1.0,0.2561266469010217,0.002,50.0,1.380361927415804e+40,20.0,0
185-25.0-0.txt,49.9689445,0.0,1.0,0.2561266469010217,0.002,50.0,1.380361927415804e+40,25.0,0
185-25.0-87.04.txt,0.0,49.9689445,0.0,0.2561266469010217,0.002,50.0,1.380361927415804e+40,25.0,87.04
185-30.0-42.79.txt,25.990103553999976,23.93464220800002,0.5205855965276087,0.2561266469010217,0.002,50.0,1.380361927415804e+40,30.0,42.79
185-30.0-0.txt,49.9689445,0.0,1.0,0.2561266469010217,0.002,50.0,1.380361927415804e+40,30.0,0
185-35.0-61.88.txt,16.447283069000008,33.5074691,0.32924361256678514,0.2561266469010217,0.002,50.0,1.380361927415804e+40,35.0,61.88
185-35.0-0.txt,49.9689445,0.0,1.0,0.2561266469010217,0.002,50.0,1.380361927415804e+40,35.0,0
185-40.0-0.txt,49.9689445,0.0,1.0,0.2561266469010217,0.002,50.0,1.380361927415804e+40,40.0,0
185-40.0-56.87.txt,20.09491657800001,29.827128376999994,0.40252591006866156,0.2561266469010217,0.002,50.0,1.380361927415804e+40,40.0,56.87
185-45.0-0.txt,44.63914632999994,5.269448011000056,0.8944180239780627,0.2561266469010217,0.002,50.0,1.380361927415804e+40,45.0,0
185-45.0-77.15.txt,11.936250744000024,38.00325451999998,0.23901419689482856,0.2561266469010217,0.002,50.0,1.380361927415804e+40,45.0,77.15
186-5.0-0.txt,49.9689445,0.0,1.0,0.026625662437524032,0.02,50.0,2.904996112952672e+40,5.0,0
186-5.0-71.22.txt,0.0,49.9689445,0.0,0.026625662437524032,0.02,50.0,2.904996112952672e+40,5.0,71.22
186-10.0-0.txt,49.9689445,0.0,1.0,0.026625662437524032,0.02,50.0,2.904996112952672e+40,10.0,0
186-10.0-45.3.txt,0.0,49.9689445,0.0,0.026625662437524032,0.02,50.0,2.904996112952672e+40,10.0,45.3
186-15.0-0.txt,49.9689445,0.0,1.0,0.026625662437524032,0.02,50.0,2.904996112952672e+40,15.0,0
186-15.0-32.06.txt,15.331531758000025,34.575859893999976,0.3071996201465605,0.026625662437524032,0.02,50.0,2.904996112952672e+40,15.0,32.06
186-20.0-67.9.txt,0.0,49.9689445,0.0,0.026625662437524032,0.02,50.0,2.904996112952672e+40,20.0,67.9
186-20.0-0.txt,49.9689445,0.0,1.0,0.026625662437524032,0.02,50.0,2.904996112952672e+40,20.0,0
186-25.0-0.txt,38.78496693999995,11.526915037000059,0.7708907998657342,0.026625662437524032,0.02,50.0,2.904996112952672e+40,25.0,0
186-25.0-6.48.txt,36.89538657399997,13.043284163000026,0.7388139497806828,0.026625662437524032,0.02,50.0,2.904996112952672e+40,25.0,6.48
186-30.0-33.92.txt,19.374033653000016,30.554438440999984,0.38803578079707013,0.026625662437524032,0.02,50.0,2.904996112952672e+40,30.0,33.92
186-30.0-0.txt,28.417908091999916,21.49658105500008,0.5693318428704767,0.026625662437524032,0.02,50.0,2.904996112952672e+40,30.0,0
186-35.0-72.57.txt,0.0,49.9689445,0.0,0.026625662437524032,0.02,50.0,2.904996112952672e+40,35.0,72.57
186-35.0-0.txt,23.46975782699995,26.470562021000053,0.46995609756672113,0.026625662437524032,0.02,50.0,2.904996112952672e+40,35.0,0
186-40.0-57.78.txt,8.490104619000034,41.42227757699996,0.17010016844438322,0.026625662437524032,0.02,50.0,2.904996112952672e+40,40.0,57.78
186-40.0-0.txt,19.774746622999977,30.182679699000026,0.3958319729191428,0.026625662437524032,0.02,50.0,2.904996112952672e+40,40.0,0
186-45.0-0.txt,17.459095800999968,32.44881193600003,0.349826241825329,0.026625662437524032,0.02,50.0,2.904996112952672e+40,45.0,0
186-45.0-65.04.txt,6.221438622000017,43.714802567999975,0.1245876436379816,0.026625662437524032,0.02,50.0,2.904996112952672e+40,45.0,65.04
187-5.0-80.18.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,5.0,80.18
187-5.0-0.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,5.0,0
187-10.0-37.46.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,10.0,37.46
187-10.0-0.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,10.0,0
187-15.0-38.69.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,15.0,38.69
187-15.0-0.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,15.0,0
187-20.0-0.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,20.0,0
187-20.0-4.0.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,20.0,4.0
187-25.0-0.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,25.0,0
187-25.0-75.3.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,25.0,75.3
187-30.0-0.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,30.0,0
187-30.0-82.3.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,30.0,82.3
187-35.0-28.09.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,35.0,28.09
187-35.0-0.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,35.0,0
187-40.0-0.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,40.0,0
187-40.0-31.36.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,40.0,31.36
187-45.0-85.55.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,45.0,85.55
187-45.0-0.txt,0.0,49.9689445,0.0,0.958523847750865,0.02,50.0,5.1533405539930174e+38,45.0,0
188-5.0-0.txt,49.9689445,0.0,1.0,0.007042216024292069,0.02,50.0,1.2456459148549094e+41,5.0,0
188-5.0-20.33.txt,49.9689445,0.0,1.0,0.007042216024292069,0.02,50.0,1.2456459148549094e+41,5.0,20.33
188-10.0-36.11.txt,15.42686340900002,34.479232736999975,0.30911781526386717,0.007042216024292069,0.02,50.0,1.2456459148549094e+41,10.0,36.11
188-10.0-0.txt,49.9689445,0.0,1.0,0.007042216024292069,0.02,50.0,1.2456459148549094e+41,10.0,0
188-15.0-0.txt,49.9689445,0.0,1.0,0.007042216024292069,0.02,50.0,1.2456459148549094e+41,15.0,0
