,bh_ratio,alive,dead,transient
1923,0.6000000000000001,348,58,124
1924,0.65,368,53,109
1925,0.7000000000000001,362,54,109
1926,0.75,395,41,83
1927,0.8,413,31,77
1928,0.8500000000000001,421,34,55
1929,0.9,420,27,70
1930,0.9500000000000001,441,25,48
1931,1.0,457,21,33
1932,0.0,177,143,229
1933,0.05,210,124,234
1934,0.1,239,102,225
1935,0.15000000000000002,246,92,220
1936,0.2,251,96,205
1937,0.25,262,91,187
1938,0.30000000000000004,310,83,156
1939,0.35000000000000003,284,86,175
1940,0.4,299,92,149
1941,0.45,325,69,143
1942,0.5,346,59,127
1943,0.55,336,62,137
1944,0.6000000000000001,358,64,115
1945,0.65,373,56,92
1946,0.7000000000000001,398,43,88
1947,0.75,390,49,84
1948,0.8,411,34,77
1949,0.8500000000000001,415,38,72
1950,0.9,436,28,56
1951,0.9500000000000001,437,27,45
1952,1.0,457,12,39
1953,0.0,188,117,259
1954,0.05,206,141,217
1955,0.1,218,118,211
1956,0.15000000000000002,237,108,220
1957,0.2,255,104,208
1958,0.25,254,97,199
1959,0.30000000000000004,262,108,176
1960,0.35000000000000003,290,78,186
1961,0.4,298,73,177
1962,0.45,320,71,156
1963,0.5,324,62,149
1964,0.55,329,81,121
1965,0.6000000000000001,355,65,109
1966,0.65,376,57,99
1967,0.7000000000000001,379,51,97
1968,0.75,378,57,92
1969,0.8,396,45,72
1970,0.8500000000000001,408,37,76
1971,0.9,432,28,56
1972,0.9500000000000001,442,20,48
1973,1.0,456,20,32
1974,0.0,198,134,229
1975,0.05,215,136,214
1976,0.1,232,104,223
1977,0.15000000000000002,242,100,231
1978,0.2,252,97,208
1979,0.25,264,85,197
1980,0.30000000000000004,263,93,190
1981,0.35000000000000003,285,87,173
1982,0.4,304,76,160
1983,0.45,304,90,149
1984,0.5,312,82,151
1985,0.55,329,68,138
1986,0.6000000000000001,370,51,100
1987,0.65,370,36,125
1988,0.7000000000000001,393,42,93
1989,0.75,403,33,82
1990,0.8,412,36,71
1991,0.8500000000000001,422,29,67
1992,0.9,424,30,61
1993,0.9500000000000001,455,16,36
1994,1.0,463,13,32
1995,0.0,196,132,246
1996,0.05,216,108,249
1997,0.1,213,111,227
1998,0.15000000000000002,209,124,223
1999,0.2,252,100,198
2000,0.25,264,93,195
2001,0.30000000000000004,270,102,169
2002,0.35000000000000003,274,91,176
2003,0.4,315,75,145
2004,0.45,316,77,152
2005,0.5,341,78,127
2006,0.55,336,62,132
2007,0.6000000000000001,347,60,124
2008,0.65,362,56,109
2009,0.7000000000000001,375,60,91
2010,0.75,374,47,100
2011,0.8,400,33,83
2012,0.8500000000000001,420,29,64
2013,0.9,423,34,54
2014,0.9500000000000001,439,22,46
2015,1.0,459,20,34
2016,0.0,169,123,263
2017,0.05,212,121,239
2018,0.1,220,111,216
2019,0.15000000000000002,232,115,200
2020,0.2,256,104,195
2021,0.25,262,78,207
2022,0.30000000000000004,277,99,172
2023,0.35000000000000003,308,73,169
2024,0.4,321,68,152
2025,0.45,316,84,134
2026,0.5,327,78,135
2027,0.55,337,59,143
2028,0.6000000000000001,338,75,129
2029,0.65,382,48,101
2030,0.7000000000000001,388,45,85
2031,0.75,391,47,90
2032,0.8,408,32,83
2033,0.8500000000000001,409,36,69
2034,0.9,435,31,56
2035,0.9500000000000001,453,17,42
2036,1.0,472,13,21
2037,0.0,195,134,225
2038,0.05,206,115,236
2039,0.1,224,108,233
2040,0.15000000000000002,247,116,199
2041,0.2,257,96,213
2042,0.25,291,92,183
2043,0.30000000000000004,277,85,186
2044,0.35000000000000003,293,99,156
2045,0.4,295,84,168
2046,0.45,331,63,143
2047,0.5,333,71,139
2048,0.55,349,62,122
2049,0.6000000000000001,358,57,110
2050,0.65,363,50,111
2051,0.7000000000000001,384,48,93
2052,0.75,385,52,82
2053,0.8,400,42,89
2054,0.8500000000000001,411,27,79
2055,0.9,422,29,59
2056,0.9500000000000001,436,28,54
2057,1.0,465,19,25
2058,0.0,179,124,260
2059,0.05,199,104,257
2060,0.1,228,101,235
2061,0.15000000000000002,240,104,216
2062,0.2,248,105,193
2063,0.25,268,94,187
2064,0.30000000000000004,263,83,198
2065,0.35000000000000003,279,95,175
2066,0.4,301,87,148
2067,0.45,310,75,158
2068,0.5,324,78,131
2069,0.55,347,59,123
2070,0.6000000000000001,361,59,103
2071,0.65,371,51,100
2072,0.7000000000000001,384,40,102
2073,0.75,395,45,78
2074,0.8,401,36,74
2075,0.8500000000000001,424,29,62
2076,0.9,444,32,38
2077,0.9500000000000001,444,26,42
2078,1.0,463,15,29
2079,0.0,197,116,248
2080,0.05,212,100,248
2081,0.1,221,112,220
2082,0.15000000000000002,237,102,222
2083,0.2,242,101,198
2084,0.25,260,77,218
2085,0.30000000000000004,281,77,189
2086,0.35000000000000003,276,96,171
2087,0.4,286,85,176
2088,0.45,323,66,147
2089,0.5,320,74,138
2090,0.55,344,62,125
2091,0.6000000000000001,361,50,123
2092,0.65,354,55,108
2093,0.7000000000000001,377,47,106
2094,0.75,389,48,82
2095,0.8,407,39,85
2096,0.8500000000000001,404,29,90
2097,0.9,432,22,62
2098,0.9500000000000001,450,20,43
2099,1.0,463,14,34
