,bh_ratio,alive,dead,transient
1653,0.75,393,40,91
1654,0.8,395,41,83
1655,0.8500000000000001,419,32,80
1656,0.9,429,24,69
1657,0.9500000000000001,441,25,46
1658,1.0,461,12,41
1659,0.0,193,130,233
1660,0.05,216,125,226
1661,0.1,236,108,207
1662,0.15000000000000002,235,108,219
1663,0.2,245,99,209
1664,0.25,254,103,191
1665,0.30000000000000004,270,82,198
1666,0.35000000000000003,271,102,171
1667,0.4,319,79,147
1668,0.45,295,90,153
1669,0.5,331,72,129
1670,0.55,343,66,122
1671,0.6000000000000001,341,69,131
1672,0.65,346,66,109
1673,0.7000000000000001,383,52,88
1674,0.75,394,49,82
1675,0.8,396,38,83
1676,0.8500000000000001,411,39,70
1677,0.9,430,29,57
1678,0.9500000000000001,447,23,49
1679,1.0,456,15,37
1680,0.0,192,115,252
1681,0.05,211,120,229
1682,0.1,232,112,202
1683,0.15000000000000002,234,123,191
1684,0.2,244,98,209
1685,0.25,267,90,194
1686,0.30000000000000004,297,76,171
1687,0.35000000000000003,287,80,172
1688,0.4,304,73,177
1689,0.45,314,72,166
1690,0.5,330,50,162
1691,0.55,333,75,129
1692,0.6000000000000001,363,61,115
1693,0.65,368,56,97
1694,0.7000000000000001,374,45,100
1695,0.75,382,47,96
1696,0.8,398,36,85
1697,0.8500000000000001,415,30,72
1698,0.9,435,21,57
1699,0.9500000000000001,442,24,47
1700,1.0,453,19,36
1701,0.0,201,112,248
1702,0.05,214,118,242
1703,0.1,222,116,221
1704,0.15000000000000002,195,121,232
1705,0.2,252,104,197
1706,0.25,281,80,184
1707,0.30000000000000004,285,78,191
1708,0.35000000000000003,269,89,190
1709,0.4,289,84,166
1710,0.45,303,68,158
1711,0.5,339,64,140
1712,0.55,330,72,136
1713,0.6000000000000001,366,51,108
1714,0.65,366,50,119
1715,0.7000000000000001,381,45,99
1716,0.75,387,52,90
1717,0.8,413,38,63
1718,0.8500000000000001,410,35,73
1719,0.9,434,27,66
1720,0.9500000000000001,439,24,44
1721,1.0,460,17,32
1722,0.0,193,125,249
1723,0.05,205,105,247
1724,0.1,225,101,229
1725,0.15000000000000002,226,111,211
1726,0.2,261,96,200
1727,0.25,235,119,182
1728,0.30000000000000004,281,81,186
1729,0.35000000000000003,295,77,179
1730,0.4,287,87,162
1731,0.45,287,89,159
1732,0.5,328,72,134
1733,0.55,340,56,140
1734,0.6000000000000001,347,63,113
1735,0.65,363,48,112
1736,0.7000000000000001,369,53,101
1737,0.75,387,52,80
1738,0.8,392,43,83
1739,0.8500000000000001,418,29,65
1740,0.9,435,28,48
1741,0.9500000000000001,450,20,42
1742,1.0,468,17,24
1743,0.0,181,130,243
1744,0.05,204,122,226
1745,0.1,235,96,220
1746,0.15000000000000002,233,98,221
1747,0.2,238,105,205
1748,0.25,250,105,192
1749,0.30000000000000004,284,85,186
1750,0.35000000000000003,282,91,184
1751,0.4,319,74,158
1752,0.45,315,79,154
1753,0.5,324,60,150
1754,0.55,344,71,114
1755,0.6000000000000001,347,62,116
1756,0.65,366,48,117
1757,0.7000000000000001,375,57,101
1758,0.75,397,42,89
1759,0.8,398,37,88
1760,0.8500000000000001,431,30,52
1761,0.9,429,19,69
1762,0.9500000000000001,449,21,42
1763,1.0,459,19,35
1764,0.0,193,132,242
1765,0.05,224,114,232
1766,0.1,221,120,217
1767,0.15000000000000002,233,95,216
1768,0.2,240,94,220
1769,0.25,269,85,196
1770,0.30000000000000004,278,84,183
1771,0.35000000000000003,241,106,186
1772,0.4,295,93,149
1773,0.45,297,69,174
1774,0.5,313,84,140
1775,0.55,337,77,125
1776,0.6000000000000001,356,66,110
1777,0.65,364,67,98
1778,0.7000000000000001,376,59,85
1779,0.75,405,38,81
1780,0.8,409,37,69
1781,0.8500000000000001,416,37,66
1782,0.9,429,24,57
1783,0.9500000000000001,441,28,48
1784,1.0,453,24,29
1785,0.0,192,122,246
1786,0.05,201,112,247
1787,0.1,228,88,243
1788,0.15000000000000002,231,94,227
1789,0.2,240,109,202
1790,0.25,252,113,197
1791,0.30000000000000004,282,97,167
1792,0.35000000000000003,295,70,183
1793,0.4,300,96,149
1794,0.45,309,80,154
1795,0.5,342,71,124
1796,0.55,335,59,137
1797,0.6000000000000001,357,53,136
1798,0.65,365,52,113
1799,0.7000000000000001,376,51,90
1800,0.75,411,39,68
1801,0.8,419,33,65
1802,0.8500000000000001,427,27,60
1803,0.9,429,23,61
1804,0.9500000000000001,448,27,39
1805,1.0,455,17,36
1806,0.0,191,132,235
1807,0.05,203,122,242
1808,0.1,230,116,218
1809,0.15000000000000002,235,136,177
1810,0.2,231,117,210
1811,0.25,258,101,199
1812,0.30000000000000004,260,97,193
1813,0.35000000000000003,274,91,181
1814,0.4,309,76,157
1815,0.45,308,78,149
1816,0.5,337,62,151
1817,0.55,340,73,122
1818,0.6000000000000001,347,65,115
1819,0.65,367,60,93
1820,0.7000000000000001,393,44,83
1821,0.75,401,45,88
1822,0.8,405,51,70
1823,0.8500000000000001,431,29,56
1824,0.9,430,26,58
1825,0.9500000000000001,440,24,47
1826,1.0,452,22,37
1827,0.0,193,125,239
1828,0.05,234,122,211
1829,0.1,221,124,221
1830,0.15000000000000002,238,106,215
1831,0.2,253,114,179
1832,0.25,274,93,184
1833,0.30000000000000004,266,78,194
1834,0.35000000000000003,299,88,157
1835,0.4,303,79,166
1836,0.45,311,78,135
1837,0.5,329,77,123
1838,0.55,344,58,126
1839,0.6000000000000001,354,57,123
1840,0.65,366,48,117
1841,0.7000000000000001,396,44,84
1842,0.75,413,39,70
1843,0.8,396,37,90
1844,0.8500000000000001,418,36,67
1845,0.9,428,25,59
1846,0.9500000000000001,443,20,55
1847,1.0,457,18,38
1848,0.0,199,119,251
1849,0.05,200,123,245
1850,0.1,215,107,228
1851,0.15000000000000002,239,110,205
1852,0.2,234,98,214
1853,0.25,269,91,191
1854,0.30000000000000004,275,82,196
1855,0.35000000000000003,282,95,170
1856,0.4,300,74,169
1857,0.45,323,70,145
1858,0.5,310,82,144
1859,0.55,340,76,120
1860,0.6000000000000001,360,54,124
1861,0.65,386,48,90
1862,0.7000000000000001,379,51,89
1863,0.75,387,36,90
1864,0.8,407,51,65
1865,0.8500000000000001,427,22,76
1866,0.9,432,28,52
1867,0.9500000000000001,458,15,44
1868,1.0,465,15,33
1869,0.0,195,121,247
1870,0.05,206,128,242
1871,0.1,234,112,201
1872,0.15000000000000002,244,115,191
1873,0.2,255,91,202
1874,0.25,275,93,182
1875,0.30000000000000004,267,99,174
1876,0.35000000000000003,298,90,165
1877,0.4,290,79,173
1878,0.45,311,87,137
1879,0.5,316,79,142
1880,0.55,356,55,120
1881,0.6000000000000001,353,55,124
1882,0.65,374,47,107
1883,0.7000000000000001,370,71,84
1884,0.75,405,35,88
1885,0.8,404,38,72
1886,0.8500000000000001,425,27,67
1887,0.9,435,25,52
1888,0.9500000000000001,445,20,45
1889,1.0,460,17,30
1890,0.0,194,126,243
1891,0.05,195,113,258
1892,0.1,208,108,238
1893,0.15000000000000002,241,98,215
1894,0.2,235,101,220
1895,0.25,275,96,189
1896,0.30000000000000004,273,100,175
1897,0.35000000000000003,285,80,176
1898,0.4,293,88,160
1899,0.45,308,83,140
1900,0.5,341,59,135
1901,0.55,349,63,132
1902,0.6000000000000001,358,62,112
1903,0.65,367,59,102
1904,0.7000000000000001,382,45,98
1905,0.75,402,51,62
1906,0.8,411,35,65
1907,0.8500000000000001,414,37,65
1908,0.9,426,29,61
1909,0.9500000000000001,447,22,44
1910,1.0,460,18,28
1911,0.0,200,125,234
1912,0.05,212,121,231
1913,0.1,218,105,230
1914,0.15000000000000002,226,127,203
1915,0.2,262,97,204
1916,0.25,269,104,180
1917,0.30000000000000004,280,101,172
1918,0.35000000000000003,299,80,174
1919,0.4,312,67,161
1920,0.45,317,68,156
1921,0.5,311,75,148
1922,0.55,345,58,126
1923,0.6000000000000001,335,54,141
1924,0.65,364,57,116
1925,0.7000000000000001,371,48,105
1926,0.75,410,35,71
1927,0.8,393,37,96
1928,0.8500000000000001,423,32,65
1929,0.9,422,33,58
1930,0.9500000000000001,453,16,44
1931,1.0,455,22,31
1932,0.0,189,131,243
1933,0.05,192,118,246
1934,0.1,231,120,217
1935,0.15000000000000002,248,102,212
1936,0.2,244,92,214
1937,0.25,243,106,204
1938,0.30000000000000004,281,77,185
1939,0.35000000000000003,284,93,166
1940,0.4,291,89,165
1941,0.45,319,70,146
1942,0.5,324,73,131
1943,0.55,355,43,141
1944,0.6000000000000001,351,66,109
1945,0.65,385,42,97
1946,0.7000000000000001,372,58,88
1947,0.75,406,32,84
1948,0.8,415,31,69
1949,0.8500000000000001,431,31,57
1950,0.9,422,29,63
1951,0.9500000000000001,448,30,38
1952,1.0,467,11,29
1953,0.0,197,115,249
1954,0.05,197,114,259
1955,0.1,231,113,220
1956,0.15000000000000002,256,101,209
1957,0.2,256,97,194
1958,0.25,257,107,187
1959,0.30000000000000004,271,81,192
1960,0.35000000000000003,273,101,167
1961,0.4,294,98,155
