,Alive,BH_ratio,Dead,Trans
160,378,0.65,55,67
161,371,0.7000000000000001,53,76
162,395,0.75,33,72
163,410,0.8,32,58
164,416,0.8500000000000001,23,61
165,446,0.9,15,39
166,457,0.9500000000000001,15,28
167,468,1.0,5,27
168,163,0.0,149,188
169,183,0.05,125,192
170,175,0.1,127,198
171,199,0.15000000000000002,113,188
172,222,0.2,123,155
173,233,0.25,97,170
174,272,0.30000000000000004,84,144
175,274,0.35000000000000003,81,145
176,317,0.4,76,107
177,289,0.45,91,120
178,315,0.5,68,117
179,334,0.55,69,97
180,361,0.6000000000000001,48,91
181,364,0.65,55,81
182,381,0.7000000000000001,54,65
183,396,0.75,33,71
184,408,0.8,38,54
185,414,0.8500000000000001,32,54
186,439,0.9,17,44
187,452,0.9500000000000001,13,35
188,465,1.0,9,26
189,157,0.0,138,205
190,181,0.05,126,193
191,203,0.1,127,170
192,226,0.15000000000000002,110,164
193,223,0.2,120,157
194,229,0.25,120,151
195,276,0.30000000000000004,95,129
196,273,0.35000000000000003,86,141
197,283,0.4,83,134
198,310,0.45,87,103
199,317,0.5,80,103
200,331,0.55,75,94
201,353,0.6000000000000001,52,95
202,350,0.65,52,98
203,374,0.7000000000000001,50,76
204,382,0.75,40,78
205,408,0.8,31,61
206,424,0.8500000000000001,24,52
207,444,0.9,19,37
208,454,0.9500000000000001,14,32
209,472,1.0,5,23
210,175,0.0,127,198
211,176,0.05,137,187
212,192,0.1,123,185
213,213,0.15000000000000002,130,157
214,227,0.2,97,176
215,249,0.25,106,145
216,268,0.30000000000000004,92,140
217,276,0.35000000000000003,97,127
218,285,0.4,78,137
219,297,0.45,89,114
220,325,0.5,71,104
221,327,0.55,67,106
222,340,0.6000000000000001,57,103
223,374,0.65,39,87
224,381,0.7000000000000001,56,63
225,404,0.75,32,64
226,427,0.8,28,45
227,422,0.8500000000000001,32,46
228,449,0.9,25,26
229,453,0.9500000000000001,13,34
230,476,1.0,5,19
231,150,0.0,160,190
232,178,0.05,125,197
233,205,0.1,127,168
234,209,0.15000000000000002,113,178
235,240,0.2,107,153
236,228,0.25,99,173
237,279,0.30000000000000004,95,126
238,255,0.35000000000000003,89,156
239,281,0.4,82,137
240,307,0.45,74,119
241,334,0.5,67,99
242,354,0.55,49,97
243,346,0.6000000000000001,65,89
244,364,0.65,50,86
245,373,0.7000000000000001,60,67
246,405,0.75,41,54
247,406,0.8,39,55
248,421,0.8500000000000001,26,53
249,445,0.9,19,36
250,455,0.9500000000000001,12,33
251,465,1.0,8,27
252,185,0.0,107,208
253,185,0.05,129,186
254,193,0.1,119,188
255,203,0.15000000000000002,115,182
256,229,0.2,122,149
257,252,0.25,88,160
258,277,0.30000000000000004,81,142
259,269,0.35000000000000003,86,145
260,279,0.4,82,139
261,318,0.45,70,112
262,316,0.5,65,119
263,332,0.55,68,100
264,356,0.6000000000000001,60,84
265,361,0.65,49,90
266,392,0.7000000000000001,34,74
267,380,0.75,42,78
268,411,0.8,28,61
269,411,0.8500000000000001,23,66
270,436,0.9,20,44
271,454,0.9500000000000001,14,32
272,474,1.0,4,22
273,162,0.0,140,198
274,161,0.05,152,187
275,175,0.1,135,190
276,200,0.15000000000000002,133,167
277,224,0.2,114,162
278,241,0.25,97,162
279,286,0.30000000000000004,91,123
