,bh_ratio,alive,dead,transient
1583,0.4,292,95,157
1584,0.45,303,88,146
1585,0.5,323,84,122
1586,0.55,346,60,131
1587,0.6000000000000001,344,66,118
1588,0.65,376,43,108
1589,0.7000000000000001,381,41,98
1590,0.75,387,41,90
1591,0.8,398,37,78
1592,0.8500000000000001,412,37,68
1593,0.9,430,33,53
1594,0.9500000000000001,431,22,62
1595,1.0,464,14,30
1596,0.0,195,133,244
1597,0.05,181,150,233
1598,0.1,223,122,217
1599,0.15000000000000002,233,105,236
1600,0.2,251,87,215
1601,0.25,281,94,176
1602,0.30000000000000004,273,97,177
1603,0.35000000000000003,281,98,168
1604,0.4,301,84,150
1605,0.45,326,80,137
1606,0.5,321,77,140
1607,0.55,327,73,145
1608,0.6000000000000001,354,68,115
1609,0.65,333,67,122
1610,0.7000000000000001,366,58,103
1611,0.75,404,42,75
1612,0.8,411,34,79
1613,0.8500000000000001,444,22,49
1614,0.9,439,29,54
1615,0.9500000000000001,446,22,41
1616,1.0,463,13,33
1617,0.0,195,125,234
1618,0.05,206,108,256
1619,0.1,228,117,219
1620,0.15000000000000002,249,110,200
1621,0.2,242,102,210
1622,0.25,268,98,184
1623,0.30000000000000004,276,90,175
1624,0.35000000000000003,291,90,150
1625,0.4,304,81,165
1626,0.45,308,77,153
1627,0.5,312,87,137
1628,0.55,341,65,126
1629,0.6000000000000001,362,46,127
1630,0.65,370,55,99
1631,0.7000000000000001,380,55,95
1632,0.75,389,38,92
1633,0.8,405,37,72
1634,0.8500000000000001,413,35,61
1635,0.9,434,28,49
1636,0.9500000000000001,445,35,34
1637,1.0,457,20,28
1638,0.0,199,114,249
1639,0.05,208,109,246
1640,0.1,237,118,201
1641,0.15000000000000002,248,114,200
1642,0.2,250,113,193
1643,0.25,257,101,193
1644,0.30000000000000004,275,95,179
1645,0.35000000000000003,278,96,161
1646,0.4,312,81,159
1647,0.45,299,78,156
1648,0.5,309,68,147
1649,0.55,352,63,121
1650,0.6000000000000001,374,54,111
1651,0.65,360,65,103
1652,0.7000000000000001,367,66,102
1653,0.75,399,36,78
1654,0.8,408,39,69
1655,0.8500000000000001,406,32,75
1656,0.9,439,25,52
1657,0.9500000000000001,425,37,49
1658,1.0,460,21,24
1659,0.0,188,110,259
1660,0.05,197,113,245
1661,0.1,234,119,207
1662,0.15000000000000002,245,99,223
1663,0.2,273,81,216
1664,0.25,257,102,180
1665,0.30000000000000004,265,102,177
1666,0.35000000000000003,286,80,193
1667,0.4,279,91,177
1668,0.45,324,78,146
1669,0.5,318,76,139
1670,0.55,336,71,126
1671,0.6000000000000001,362,50,124
1672,0.65,356,54,116
1673,0.7000000000000001,370,56,102
1674,0.75,399,32,96
1675,0.8,411,33,79
1676,0.8500000000000001,403,41,77
1677,0.9,424,38,56
1678,0.9500000000000001,438,34,42
1679,1.0,456,16,33
1680,0.0,192,119,247
1681,0.05,223,115,229
1682,0.1,234,113,204
1683,0.15000000000000002,253,111,199
1684,0.2,231,134,185
1685,0.25,247,105,198
1686,0.30000000000000004,283,87,175
1687,0.35000000000000003,276,93,178
1688,0.4,306,86,158
1689,0.45,306,76,165
1690,0.5,317,75,152
1691,0.55,345,51,143
1692,0.6000000000000001,363,60,103
1693,0.65,350,54,114
1694,0.7000000000000001,377,47,105
1695,0.75,397,39,90
1696,0.8,401,40,78
1697,0.8500000000000001,406,40,64
1698,0.9,447,27,34
1699,0.9500000000000001,450,16,44
1700,1.0,458,16,31
1701,0.0,205,117,248
1702,0.05,205,114,241
1703,0.1,234,97,236
1704,0.15000000000000002,223,109,238
1705,0.2,261,101,190
1706,0.25,249,97,205
