,system_id,period,phase,theta,inclination,dincl,beta,dopulse,norm,alive,dead,ratio
4142943,950,10.0,0.0,40.50325772268196,68.94,37.0,0.2,0,1.0,11.828031679999993,38.100370976,0.2368998616177158
1653784,870,10.0,0.0,42.34701669711429,16.78,40.0,0.2,0,1.0,36.30542856,13.645492536000008,0.7268220037469396
2725774,991,10.0,0.0,40.50325772268196,56.65,34.0,0.2,0,1.0,17.72481786999998,32.18689995600001,0.35512337867815835
5039601,691,10.0,0.0,42.78659232788753,27.0,36.0,0.2,0,1.0,35.448072219999986,14.475231966000008,0.7100506025789194
5146579,661,10.0,0.0,18.792690057830672,47.0,32.0,0.2,0,1.0,24.735282340000005,25.17827581599999,0.4955623933419508
5213714,678,10.0,0.0,39.90542332846381,56.0,17.0,0.2,0,1.0,17.368883429999997,32.579151745999994,0.3477390725941055
4068802,991,10.0,0.0,40.50325772268196,33.46,19.0,0.2,0,1.0,32.46734714,17.446140435999993,0.6504724217189612
310994,179,10.0,0.0,26.408239126718197,10.98,42.0,0.2,0,1.0,46.31573568500001,3.614896205999994,0.9276016331239024
4938745,605,10.0,0.0,32.73170446904399,65.0,27.0,0.2,0,1.0,12.081493519999995,37.875969506,0.24183560950067204
4120099,948,10.0,0.0,43.42721184299677,21.71,40.0,0.2,0,1.0,33.9502876,15.999355165999999,0.6796902984681498
702759,48,10.0,0.0,32.96606060778068,68.32,40.0,0.2,0,1.0,20.25430441000001,29.680041295999988,0.4056187003881438
4879234,991,10.0,0.0,40.50325772268196,66.91,25.0,0.2,0,1.0,0.491271880000018,49.43056755599999,0.009840820882207885
3714016,948,10.0,0.0,43.42721184299677,39.14,10.0,0.2,0,1.0,31.28175490000001,18.631327755999997,0.6267245626881686
1051743,950,10.0,0.0,40.50325772268196,34.6,9.0,0.2,0,1.0,40.770497758000005,9.165628589999988,0.8164529517943458
4956991,278,10.0,0.0,34.49645655757421,57.0,18.0,0.2,0,1.0,19.994436970000013,29.918446296,0.4005866954919024
2203685,870,10.0,0.0,42.34701669711429,64.88,23.0,0.2,0,1.0,4.7474533499999945,45.200968826,0.0950471134658008
5250776,605,10.0,0.0,32.73170446904399,30.0,44.0,0.2,0,1.0,30.712197100000008,19.200207355999986,0.6153219311859476
5030956,108,10.0,0.0,19.57368422433964,86.0,33.0,0.2,0,1.0,14.366397408,35.534366334,0.28789934924198823
1267495,950,10.0,0.0,40.50325772268196,38.0,25.0,0.2,0,1.0,27.54775081000001,22.385953775999997,0.5516865019008347
822500,870,10.0,0.0,42.34701669711429,50.1,18.0,0.2,0,1.0,18.469441399999994,31.487289596,0.3697087666020187
400608,950,10.0,0.0,40.50325772268196,75.29,34.0,0.2,0,1.0,2.2505092200000085,47.664427516,0.04508688915910975
1725618,164,10.0,0.0,29.619921050056337,53.01,1.0,0.2,0,1.0,5.012987139999997,44.907388426000004,0.10041965997175442
2805536,948,10.0,0.0,43.42721184299677,56.98,36.0,0.2,0,1.0,18.671668539999985,31.265503556000013,0.3739032018894718
885821,950,10.0,0.0,40.50325772268196,79.19,45.0,0.2,0,1.0,9.36484150999999,40.58459155600001,0.18748644249126686
1436747,870,10.0,0.0,42.34701669711429,35.41,27.0,0.2,0,1.0,29.48908059,20.425287026,0.5907934328020477
5409450,605,10.0,0.0,32.73170446904399,64.0,29.0,0.2,0,1.0,13.951948859999973,35.994295796000024,0.2793392967998434
1498205,899,10.0,0.0,44.37160371546218,26.95,30.0,0.2,0,1.0,35.569238239999976,14.332412056000011,0.7127868122399778
1373668,899,10.0,0.0,44.37160371546218,77.14,44.0,0.2,0,1.0,12.277461829999995,37.665878466,0.2458278072158363
769075,948,10.0,0.0,43.42721184299677,22.89,37.0,0.2,0,1.0,34.144242209999994,15.783544015999999,0.6838725445475352
2669524,950,10.0,0.0,40.50325772268196,46.69,41.0,0.2,0,1.0,22.992156519999995,26.916757265999998,0.460682366652699
5137917,830,10.0,0.0,35.725344527995865,60.0,38.0,0.2,0,1.0,19.455548489999988,30.459117686000013,0.38977619165876776
925098,948,10.0,0.0,43.42721184299677,30.79,15.0,0.2,0,1.0,40.116145401,9.822253873999994,0.8033126007922088
127552,950,10.0,0.0,40.50325772268196,45.14,27.0,0.2,0,1.0,23.11653498,26.844514995999997,0.4626911362172049
5335075,899,10.0,0.0,44.37160371546217,83.0,38.0,0.2,0,1.0,2.5306263399999995,47.41688936600001,0.05066570988026147
5052508,777,10.0,0.0,39.48029918337181,44.0,41.0,0.2,0,1.0,29.02495684,20.876298026000004,0.581647834667501
2758494,948,10.0,0.0,43.42721184299677,50.1,24.0,0.2,0,1.0,20.24189376000001,29.71460461599999,0.4051904040120751
5041961,492,10.0,0.0,17.037300021376776,47.0,21.0,0.2,0,1.0,43.21001602700001,6.726921681999991,0.86529166603687
3284189,142,10.0,0.0,31.52863959628417,63.28,42.0,0.2,0,1.0,22.34087682,27.580656706,0.44751984248169147
2226432,948,10.0,0.0,43.42721184299677,53.62,17.0,0.2,0,1.0,14.230968459999987,35.68399877600001,0.285104233219575
4203101,950,10.0,0.0,40.50325772268196,51.23,37.0,0.2,0,1.0,20.90046908,29.052234326000004,0.4184051643837472
5339558,917,10.0,0.0,41.937580446432364,56.0,17.0,0.2,0,1.0,17.08736306,32.831087706000005,0.3423055563182339
5315477,948,10.0,0.0,43.42721184299677,57.0,21.0,0.2,0,1.0,13.36517934,36.577638796,0.2676096351552507
3488682,363,10.0,0.0,23.98039392259007,44.38,16.0,0.2,0,1.0,35.0113226,14.895948656,0.7015274872554935
2062483,899,10.0,0.0,44.37160371546218,44.54,41.0,0.2,0,1.0,25.313459600000005,24.597107645999998,0.5071763555648371
1870123,870,10.0,0.0,42.34701669711429,38.96,17.0,0.2,0,1.0,28.742776280000008,21.187387546,0.5756595628278883
1360258,899,10.0,0.0,44.37160371546218,41.31,44.0,0.2,0,1.0,26.51010655000001,23.405071436,0.5311031157183382
504224,991,10.0,0.0,40.50325772268196,8.46,41.0,0.2,0,1.0,40.083845278000005,9.861983239999997,0.8025464081260394
2718327,948,10.0,0.0,43.42721184299677,32.23,23.0,0.2,0,1.0,32.802031240000005,17.145514356,0.6567295919867366
3287729,950,10.0,0.0,40.50325772268196,59.23,38.0,0.2,0,1.0,17.348324560000002,32.60377088599999,0.3472992354996231
